match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,home_roll_poss,away_roll_poss,net_poss,home_attackers,away_attackers,net_attackers,home_roll_gf_fbref,home_roll_ga_fbref,away_roll_gf_fbref,away_roll_ga_fbref,home_player_ga90,away_player_ga90,net_player_ga90,home_starter_ga90,away_starter_ga90,net_starter_ga90,home_squad_depth,away_squad_depth,net_squad_depth,home_minutes_conc,away_minutes_conc,result_code
19824,2023-01-11,2022,24,Paris Saint Germain,Angers,2.270988,1.1901478,1.0808402,1.2046852,1.4643739999999998,-0.2596887999999999,1.340529,2.8,1.6,1.1999999999999995,0.4,1.6,-1.2000000000000002,2.4,0.8,0.0,0.8,2.4,0.0,2.4,900000000,50000000,18.0,2.8903717578961645,850000000,33333333.0,2272727.0,26.5,26.5,0.752,0.1957,0.0523,H,,46.0,,,1.0,,,,0.4,1.6,,0.1103225806451613,,,0.15473684210526317,,,0.11473684210526316,,,0.7061285421054034,0
19825,2023-01-11,2022,24,Strasbourg,Lens,1.1396604000000004,1.9898078,-0.8501473999999996,1.845268,1.0123236,0.8329444000000001,-1.6830917999999997,1.6,2.4,-0.7999999999999998,2.0,0.6,1.4,-2.1999999999999997,0.0,0.8,-0.8,0.4,2.6,-2.2,85000000,120000000,0.7083333333333334,-0.3448404862917295,-35000000,3695652.0,5000000.0,26.0,24.0,0.2814,0.2765,0.4421,D,49.2,54.0,-4.799999999999997,2.0,3.0,-1.0,1.6,2.4,2.0,0.6,0.18807692307692306,0.22999999999999995,-0.041923076923076896,0.1635,0.22578947368421054,-0.06228947368421053,-0.10649999999999996,-0.014210526315789451,-0.0922894736842105,0.7170743430890836,0.7319816209862692,1
19826,2023-01-11,2022,24,Brest,Lille,1.3923063999999998,1.3078784,0.0844279999999999,1.981802,0.8379264000000003,1.1438756,-1.0594476,0.8,1.4,-0.5999999999999999,1.0,0.6,0.4,-1.0,0.2,0.4,-0.2,0.8,1.6,-0.8,50000000,160000000,0.3125,-1.1631508098056809,-110000000,2272727.0,6666667.0,26.5,24.7,0.1993,0.3616,0.4391,D,48.0,58.8,-10.799999999999997,3.0,1.0,2.0,0.8,1.4,1.0,0.6,0.13846153846153844,0.25809523809523816,-0.11963369963369971,0.18,0.27555555555555555,-0.09555555555555556,0.18,0.1222222222222222,0.05777777777777779,0.7397967328260523,0.7677730164222406,1
19827,2023-01-11,2022,24,Troyes,Marseille,1.1028455999999998,1.841938,-0.7390924000000003,2.194712,1.1778804,1.0168316,-1.7559240000000005,1.6,1.8,-0.1999999999999999,2.8,1.2,1.6,-1.7999999999999998,0.2,0.8,-0.6000000000000001,1.0,2.6,-1.6,50000000,270000000,0.1851851851851851,-1.6863989535702288,-220000000,2272727.0,10800000.0,26.5,25.4,0.0072,0.0482,0.9446,A,45.8,53.0,-7.200000000000003,1.0,3.0,-2.0,1.6,1.8,2.8,1.2,,0.21516129032258063,,,0.285,,,0.19681818181818178,,,0.7107135216089003,2
19832,2023-01-14,2022,25,Lyon,Strasbourg,1.285197,1.27247,0.0127270000000001,1.1924636000000002,1.9020798,-0.7096161999999997,0.7223431999999999,1.0,1.0,0.0,1.6,2.4,-0.7999999999999998,0.7999999999999998,0.2,0.0,0.2,1.0,0.4,0.6,220000000,85000000,2.588235294117647,0.9509762898620452,135000000,8800000.0,3695652.0,25.4,26.0,0.7201,0.2059,0.074,A,59.0,46.2,12.799999999999997,2.0,2.0,0.0,1.0,1.0,1.6,2.4,0.1886206896551724,0.18807692307692306,0.0005437665782493384,0.2852941176470588,0.1635,0.1217941176470588,0.23362745098039214,-0.10649999999999996,0.3401274509803921,0.7558626577381746,0.7170743430890836,2
19833,2023-01-14,2022,25,Marseille,Lorient,2.337298,1.041279,1.296019,0.9339594000000002,1.999108,-1.0651486,2.3611676,2.8,0.8,2.0,1.2,1.6,-0.4000000000000001,2.4,1.0,0.2,0.8,3.0,1.0,2.0,270000000,50000000,5.4,1.6863989535702288,220000000,10800000.0,2272727.0,25.4,26.5,0.8123,0.1427,0.045,H,56.8,45.6,11.199999999999996,3.0,1.0,2.0,2.8,0.8,1.2,1.6,0.21516129032258063,0.1462962962962963,0.06886499402628432,0.285,0.1975,0.08749999999999997,0.19681818181818178,0.1975,-0.0006818181818182278,0.7107135216089003,0.6800288046087374,0
19834,2023-01-14,2022,25,Lens,Auxerre,1.6164619999999998,1.0740729999999998,0.542389,1.1060324,1.744031,-0.6379986,1.1803876,1.8,1.0,0.8,0.6,3.0,-2.4,3.2,0.6,0.0,0.6,2.2,0.2,2.0,120000000,50000000,2.4,0.8754687373538999,70000000,5000000.0,2272727.0,24.0,26.5,0.8631,0.1187,0.0182,H,56.4,45.0,11.399999999999999,3.0,1.0,2.0,1.8,1.0,0.6,3.0,0.22999999999999995,,,0.22578947368421054,,,-0.014210526315789451,,,0.7319816209862692,,0
19828,2023-01-15,2022,25,Monaco,Ajaccio,1.529718,1.4010468,0.1286711999999998,1.7278077799999998,1.2570452,0.4707625799999997,-0.3420913799999998,2.0,1.4,0.6000000000000001,1.4,1.4,0.0,0.6000000000000001,0.6,0.4,0.1999999999999999,2.0,1.4,0.6000000000000001,360000000,50000000,7.2,1.9740810260220096,310000000,13846154.0,2272727.0,24.1,26.5,0.9963,0.003,0.0007,H,53.0,45.2,7.799999999999997,2.0,1.0,1.0,2.0,1.4,1.4,1.4,0.2796666666666667,,,0.3472222222222222,,,0.16888888888888887,,,0.7333172858327316,,0
19829,2023-01-15,2022,25,Angers,Clermont Foot,1.1855654,1.408934,-0.2233685999999999,1.548121,1.2153834,0.3327375999999999,-0.5561061999999999,0.4,1.6,-1.2000000000000002,1.0,1.2,-0.1999999999999999,-1.0000000000000002,0.0,0.4,-0.4,0.0,1.4,-1.4,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.0092,0.0969,0.8939,A,43.2,42.8,0.4000000000000057,1.0,3.0,-2.0,0.4,1.6,1.0,1.2,0.1103225806451613,,,0.15473684210526317,,,0.11473684210526316,,,0.7061285421054034,,2
19830,2023-01-15,2022,25,Lille,Troyes,1.8481144,0.7126634000000002,1.1354509999999998,0.8240070000000002,1.836338,-1.012331,2.1477819999999994,1.0,0.4,0.6,1.0,1.4,-0.3999999999999999,1.0,0.4,0.2,0.2,1.8,1.0,0.8,160000000,50000000,3.2,1.1631508098056809,110000000,6666667.0,2272727.0,24.7,26.5,0.9485,0.0393,0.0122,H,62.2,45.6,16.6,2.0,1.0,1.0,1.0,0.4,1.0,1.4,0.25809523809523816,,,0.27555555555555555,,,0.1222222222222222,,,0.7677730164222406,,0
19831,2023-01-15,2022,25,Montpellier,Nantes,1.3264388,2.3918779999999997,-1.0654391999999997,1.0611618,1.59558,-0.5344182,-0.5310209999999997,1.2,2.0,-0.8,0.6,0.6,0.0,-0.8,0.2,0.2,0.0,1.0,1.2,-0.1999999999999999,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.4006,0.316,0.2834,A,45.8,46.2,-0.4000000000000057,1.0,1.0,0.0,1.2,2.0,0.6,0.6,0.20759999999999998,0.1496,0.05799999999999997,0.20944444444444443,0.17944444444444446,0.02999999999999997,0.006587301587301586,0.1065873015873016,-0.10000000000000002,0.742110493379529,0.7306891581700742,2
19835,2023-01-15,2022,25,Rennes,Paris Saint Germain,1.3996418,1.508085,-0.1084431999999999,2.067596,0.9380684,1.1295276,-1.2379707999999998,1.4,1.6,-0.2000000000000001,2.4,1.0,1.4,-1.6,0.4,0.8,-0.4,1.4,2.4,-1.0,200000000,900000000,0.2222222222222222,-1.5040773967762742,-700000000,8333333.0,33333333.0,24.5,26.5,0.4748,0.3329,0.1923,H,55.0,,,3.0,,,1.4,1.6,,,0.1821875,,,0.2561904761904762,,,0.2152813852813853,,,0.7246438784509714,,0
19836,2023-01-15,2022,25,Reims,Nice,1.921404,1.5302168,0.3911872,1.5185196,1.0854548000000002,0.4330647999999999,-0.0418775999999998,1.4,0.6,0.7999999999999999,1.8,0.8,1.0,-0.2,0.6,0.4,0.1999999999999999,2.2,1.6,0.6000000000000001,75000000,150000000,0.5,-0.6931471805599453,-75000000,3260870.0,6250000.0,25.1,25.4,0.4185,0.3427,0.2388,D,46.4,46.2,0.19999999999999574,1.0,3.0,-2.0,1.4,0.6,1.8,0.8,0.17689655172413796,0.17161290322580647,0.005283648498331489,0.15999999999999998,0.17285714285714285,-0.012857142857142873,-0.049000000000000016,0.0038571428571428368,-0.05285714285714285,0.7694161756829138,0.6579094764356013,1
19837,2023-01-15,2022,25,Toulouse,Brest,1.4160604,1.82616018,-0.4100997799999999,1.1961534,1.3018269999999998,-0.1056735999999998,-0.3044261800000001,1.8,2.0,-0.1999999999999999,0.8,1.4,-0.5999999999999999,0.3999999999999999,0.4,0.2,0.2,1.2,0.8,0.3999999999999999,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.5893,0.2499,0.1608,D,53.6,43.4,10.200000000000003,3.0,1.0,2.0,1.8,2.0,0.8,1.4,,0.13846153846153844,,,0.18,,,0.18,,,0.7397967328260523,1
19841,2023-01-27,2022,26,Lorient,Rennes,0.8697790000000001,1.934706,-1.0649269999999995,1.4519662,1.08298,0.3689861999999999,-1.4339131999999997,1.2,1.8,-0.6000000000000001,1.4,1.4,0.0,-0.6000000000000001,0.2,0.6,-0.3999999999999999,1.0,1.8,-0.8,50000000,200000000,0.25,-1.3862943611198906,-150000000,2272727.0,8333333.0,26.5,24.5,0.1321,0.2479,0.62,H,43.6,54.4,-10.799999999999997,1.0,1.0,0.0,1.2,1.8,1.4,1.4,0.1462962962962963,0.1821875,-0.03589120370370369,0.1975,0.2561904761904762,-0.05869047619047618,0.1975,0.2152813852813853,-0.017781385281385287,0.6800288046087374,0.7246438784509714,0
19843,2023-01-28,2022,26,Marseille,Monaco,2.529726,1.0131666,1.5165594000000002,1.956776,1.3302346,0.6265414,0.8900180000000002,3.2,1.0,2.2,3.0,1.6,1.4,0.8000000000000003,1.0,0.6,0.4,3.0,2.0,1.0,270000000,360000000,0.75,-0.2876820724517809,-90000000,10800000.0,13846154.0,25.4,24.1,0.4038,0.2924,0.3038,D,61.4,56.0,5.399999999999999,3.0,2.0,1.0,3.2,1.0,3.0,1.6,0.21516129032258063,0.2796666666666667,-0.06450537634408604,0.285,0.3472222222222222,-0.062222222222222234,0.19681818181818178,0.16888888888888887,0.027929292929292915,0.7107135216089003,0.7333172858327316,1
19847,2023-01-28,2022,26,Troyes,Lens,0.6327688,2.406098,-1.7733292,1.519472,0.9425478,0.5769241999999999,-2.3502533999999997,1.0,2.2,-1.2000000000000002,1.6,0.8,0.8,-2.0,0.2,0.6,-0.3999999999999999,0.8,2.2,-1.4,50000000,120000000,0.4166666666666667,-0.8754687373538999,-70000000,2272727.0,5000000.0,26.5,24.0,0.0551,0.1646,0.7803,D,42.2,58.8,-16.599999999999994,3.0,3.0,0.0,1.0,2.2,1.6,0.8,,0.22999999999999995,,,0.22578947368421054,,,-0.014210526315789451,,,0.7319816209862692,1
19838,2023-01-29,2022,27,Ajaccio,Lyon,1.03345598,1.9564396,-0.92298362,1.6524714,1.2888959999999998,0.3635754000000002,-1.2865590200000003,0.8,2.4,-1.6,1.2,1.2,0.0,-1.6,0.2,0.2,0.0,0.8,1.0,-0.1999999999999999,50000000,220000000,0.2272727272727272,-1.4816045409242156,-170000000,2272727.0,8800000.0,26.5,25.4,0.2027,0.2693,0.528,A,42.2,62.6,-20.4,2.0,1.0,1.0,0.8,2.4,1.2,1.2,,0.1886206896551724,,,0.2852941176470588,,,0.23362745098039214,,,0.7558626577381746,2
19839,2023-01-29,2022,27,Auxerre,Montpellier,0.8487538000000001,1.695497,-0.8467431999999999,1.3036128,1.7957538000000004,-0.4921410000000004,-0.3546021999999995,0.4,3.0,-2.6,1.0,2.4,-1.4,-1.2000000000000002,0.0,0.2,-0.2,0.0,0.8,-0.8,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.6478,0.2532,0.099,A,41.4,45.8,-4.399999999999999,3.0,1.0,2.0,0.4,3.0,1.0,2.4,,0.20759999999999998,,,0.20944444444444443,,,0.006587301587301586,,,0.742110493379529,2
19840,2023-01-29,2022,27,Clermont Foot,Nantes,1.192497,1.0498012,0.1426958,1.1405184,1.075372,0.0651463999999999,0.0775494000000001,1.2,1.2,0.0,1.2,0.4,0.7999999999999999,-0.7999999999999999,0.6,0.4,0.1999999999999999,1.8,1.8,0.0,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.4407,0.4949,0.0644,D,40.2,48.2,-8.0,3.0,1.0,2.0,1.2,1.2,1.2,0.4,,0.1496,,,0.17944444444444446,,,0.1065873015873016,,,0.7306891581700742,1
19842,2023-01-29,2022,27,Nice,Lille,1.4899348,1.0639308,0.4260039999999998,2.1637543999999997,0.7487736,1.4149807999999997,-0.9889768,1.6,0.8,0.8,1.8,0.4,1.4,-0.5999999999999999,0.2,0.6,-0.3999999999999999,1.2,2.2,-1.0000000000000002,150000000,160000000,0.9375,-0.0645385211375711,-10000000,6250000.0,6666667.0,25.4,24.7,0.2196,0.2361,0.5443,H,44.8,63.2,-18.400000000000006,3.0,1.0,2.0,1.6,0.8,1.8,0.4,0.17161290322580647,0.25809523809523816,-0.08648233486943169,0.17285714285714285,0.27555555555555555,-0.1026984126984127,0.0038571428571428368,0.1222222222222222,-0.11836507936507937,0.6579094764356013,0.7677730164222406,0
19844,2023-01-29,2022,27,Paris Saint Germain,Reims,1.716847,0.9880888,0.7287581999999999,1.374568,1.5629714,-0.1884033999999999,0.9171615999999998,2.0,1.0,1.0,1.2,0.6,0.6,0.4,0.6,0.4,0.1999999999999999,1.8,1.8,0.0,900000000,75000000,12.0,2.4849066497880004,825000000,33333333.0,3260870.0,26.5,25.1,0.4632,0.2494,0.2874,D,,45.2,,,1.0,,,,1.2,0.6,,0.17689655172413796,,,0.15999999999999998,,,-0.049000000000000016,,,0.7694161756829138,1
19845,2023-01-29,2022,27,Strasbourg,Toulouse,1.2893980000000005,1.6583098,-0.3689117999999998,1.611656,1.57070838,0.04094762,-0.4098594199999998,1.6,1.8,-0.1999999999999999,2.0,1.8,0.1999999999999999,-0.3999999999999999,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.1077,0.1937,0.6986,A,41.6,56.6,-15.0,2.0,3.0,-1.0,1.6,1.8,2.0,1.8,0.18807692307692306,,,0.1635,,,-0.10649999999999996,,,0.7170743430890836,,2
19846,2023-01-29,2022,27,Brest,Angers,1.1304716,1.4486484,-0.3181768,1.0986585999999998,1.394162,-0.2955034000000001,-0.0226733999999999,1.0,1.4,-0.3999999999999999,0.4,1.6,-1.2000000000000002,0.8000000000000003,0.2,0.0,0.2,1.0,0.0,1.0,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.536,0.3372,0.1268,H,41.8,46.2,-4.400000000000006,1.0,2.0,-1.0,1.0,1.4,0.4,1.6,0.13846153846153844,0.1103225806451613,0.02813895781637714,0.18,0.15473684210526317,0.02526315789473682,0.18,0.11473684210526316,0.06526315789473683,0.7397967328260523,0.7061285421054034,0
19848,2023-02-01,2022,27,Monaco,Auxerre,1.9618340000000003,1.1417846,0.8200494000000003,1.0852195999999998,1.408235,-0.3230154,1.1430648000000003,2.8,1.2,1.6,0.4,2.4,-2.0,3.5999999999999996,0.6,0.0,0.6,2.2,0.0,2.2,360000000,50000000,7.2,1.9740810260220096,310000000,13846154.0,2272727.0,24.1,26.5,0.5825,0.2357,0.1818,H,55.4,44.8,10.600000000000001,2.0,3.0,-1.0,2.8,1.2,0.4,2.4,0.2796666666666667,,,0.3472222222222222,,,0.16888888888888887,,,0.7333172858327316,,0
19849,2023-02-01,2022,27,Angers,Ajaccio,1.2093224,1.503092,-0.2937695999999998,0.8409159799999999,2.16535,-1.3244340200000002,1.0306644200000004,0.4,2.2,-1.8000000000000005,0.4,2.4,-2.0,0.1999999999999997,0.0,0.2,-0.2,0.0,0.6,-0.6,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.1071,0.2874,0.6055,A,49.6,43.0,6.600000000000001,2.0,2.0,0.0,0.4,2.2,0.4,2.4,0.1103225806451613,,,0.15473684210526317,,,0.11473684210526316,,,0.7061285421054034,,2
19850,2023-02-01,2022,27,Nantes,Marseille,0.9688854,0.7214729999999999,0.2474123999999999,2.341276,1.0182246,1.3230514,-1.075639,0.8,0.0,0.8,2.8,0.8,2.0,-1.1999999999999995,0.4,0.8,-0.4,1.8,2.6,-0.8,85000000,270000000,0.3148148148148148,-1.1557707025080584,-185000000,3695652.0,10800000.0,26.0,25.4,0.2344,0.2543,0.5113,A,45.8,62.0,-16.200000000000003,1.0,3.0,-2.0,0.8,0.0,2.8,0.8,0.1496,0.21516129032258063,-0.06556129032258062,0.17944444444444446,0.285,-0.10555555555555551,0.1065873015873016,0.19681818181818178,-0.09023088023088018,0.7306891581700742,0.7107135216089003,2
19851,2023-02-01,2022,27,Lille,Clermont Foot,2.3624643999999995,0.9368974,1.4255669999999994,1.2777116000000002,0.7898758,0.4878358000000001,0.9377311999999992,1.6,0.6,1.0,1.0,0.8,0.1999999999999999,0.8,0.4,0.6,-0.1999999999999999,1.6,2.0,-0.3999999999999999,160000000,50000000,3.2,1.1631508098056809,110000000,6666667.0,2272727.0,24.7,26.5,0.4033,0.2916,0.3051,D,62.8,44.2,18.599999999999994,1.0,3.0,-2.0,1.6,0.6,1.0,0.8,0.25809523809523816,,,0.27555555555555555,,,0.1222222222222222,,,0.7677730164222406,,1
19852,2023-02-01,2022,27,Montpellier,Paris Saint Germain,1.0460568,1.7275198,-0.6814629999999999,1.671151,1.1942126,0.4769384000000001,-1.1584014,1.2,2.2,-1.0000000000000002,1.2,1.2,0.0,-1.0000000000000002,0.4,0.4,0.0,1.2,1.4,-0.1999999999999999,85000000,900000000,0.0944444444444444,-2.3597435068339943,-815000000,3695652.0,33333333.0,26.0,26.5,0.0023,0.0121,0.9856,A,44.4,,,2.0,,,1.2,2.2,,,0.20759999999999998,,,0.20944444444444443,,,0.006587301587301586,,,0.742110493379529,,2
19853,2023-02-01,2022,27,Lyon,Brest,1.8266654,1.235926,0.5907394000000001,1.0123456000000002,1.5600763999999998,-0.5477307999999996,1.1384701999999998,1.4,1.0,0.3999999999999999,1.4,1.2,0.1999999999999999,0.1999999999999999,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,220000000,50000000,4.4,1.4816045409242156,170000000,8800000.0,2272727.0,25.4,26.5,0.8222,0.13,0.0478,D,59.8,39.2,20.599999999999994,2.0,1.0,1.0,1.4,1.0,1.4,1.2,0.1886206896551724,0.13846153846153844,0.050159151193633955,0.2852941176470588,0.18,0.10529411764705882,0.23362745098039214,0.18,0.05362745098039215,0.7558626577381746,0.7397967328260523,1
19854,2023-02-01,2022,27,Lens,Nice,1.7215220000000002,1.087382,0.6341400000000001,1.4255208,1.2466048,0.1789159999999998,0.4552240000000003,1.4,0.8,0.5999999999999999,1.6,0.6,1.0,-0.4000000000000001,0.4,0.4,0.0,1.8,1.6,0.1999999999999999,120000000,150000000,0.8,-0.2231435513142097,-30000000,5000000.0,6250000.0,24.0,25.4,0.0182,0.1032,0.8786,A,61.4,46.4,15.0,3.0,1.0,2.0,1.4,0.8,1.6,0.6,0.22999999999999995,0.17161290322580647,0.05838709677419349,0.22578947368421054,0.17285714285714285,0.05293233082706769,-0.014210526315789451,0.0038571428571428368,-0.018067669172932288,0.7319816209862692,0.6579094764356013,2
19855,2023-02-01,2022,27,Rennes,Strasbourg,1.4507422,1.0574362000000002,0.3933059999999999,1.0996206000000002,1.89284,-0.7932193999999999,1.1865253999999998,1.2,1.6,-0.4000000000000001,1.6,2.0,-0.3999999999999999,-2.220446049250313e-16,0.4,0.2,0.2,1.2,0.8,0.3999999999999999,200000000,85000000,2.3529411764705883,0.8556661100577203,115000000,8333333.0,3695652.0,24.5,26.0,0.7538,0.2173,0.0289,H,58.6,40.2,18.4,3.0,1.0,2.0,1.2,1.6,1.6,2.0,0.1821875,0.18807692307692306,-0.005889423076923056,0.2561904761904762,0.1635,0.09269047619047618,0.2152813852813853,-0.10649999999999996,0.3217813852813852,0.7246438784509714,0.7170743430890836,0
19856,2023-02-01,2022,27,Reims,Lorient,1.275992,1.5469814,-0.2709893999999999,0.8921014000000003,1.9532899999999995,-1.0611885999999997,0.7901991999999995,1.2,0.6,0.6,1.4,1.8,-0.4000000000000001,1.0,0.4,0.4,0.0,1.8,1.4,0.4000000000000001,75000000,50000000,1.5,0.4054651081081644,25000000,3260870.0,2272727.0,25.1,26.5,0.9401,0.045,0.0149,H,43.2,42.4,0.8000000000000043,1.0,1.0,0.0,1.2,0.6,1.4,1.8,0.17689655172413796,0.1462962962962963,0.030600255427841644,0.15999999999999998,0.1975,-0.03750000000000003,-0.049000000000000016,0.1975,-0.24650000000000002,0.7694161756829138,0.6800288046087374,0
19857,2023-02-01,2022,27,Toulouse,Troyes,1.7983200000000004,1.36112298,0.4371970200000004,0.7313613999999999,2.4507039999999995,-1.7193425999999996,2.15653962,2.2,1.6,0.6000000000000001,1.0,2.0,-1.0,1.6,0.6,0.2,0.3999999999999999,2.0,1.0,1.0,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.7957,0.1419,0.0624,H,55.0,38.4,16.6,3.0,2.0,1.0,2.2,1.6,1.0,2.0,,,,,,,,,,,,0
19863,2023-02-04,2022,28,Paris Saint Germain,Toulouse,2.047843,1.0211464,1.0266965999999995,2.04203,0.8304189799999999,1.21161102,-0.1849144200000003,1.4,1.2,0.1999999999999999,2.8,0.6,2.1999999999999997,-2.0,0.4,0.8,-0.4,1.4,2.6,-1.2000000000000002,900000000,85000000,10.588235294117649,2.3597435068339943,815000000,33333333.0,3695652.0,26.5,26.0,0.6526,0.2232,0.1242,H,,56.4,,,3.0,,,,2.8,0.6,,,,,,,,,,,,0
19866,2023-02-04,2022,28,Rennes,Lille,1.3886242,0.8112353999999999,0.5773888,2.3541703999999997,1.1418688000000004,1.212301599999999,-0.6349127999999993,1.6,1.0,0.6000000000000001,1.2,0.6,0.6,1.1102230246251563e-16,0.6,0.2,0.3999999999999999,1.8,1.2,0.6000000000000001,200000000,160000000,1.25,0.2231435513142097,40000000,8333333.0,6666667.0,24.5,24.7,0.3366,0.2516,0.4118,A,57.0,64.6,-7.599999999999994,2.0,1.0,1.0,1.6,1.0,1.2,0.6,0.1821875,0.25809523809523816,-0.07590773809523815,0.2561904761904762,0.27555555555555555,-0.019365079365079363,0.2152813852813853,0.1222222222222222,0.09305916305916309,0.7246438784509714,0.7677730164222406,2
19867,2023-02-04,2022,28,Troyes,Lyon,0.9417318,2.6991,-1.7573682000000002,1.6494174,1.1107006,0.5387168000000002,-2.2960850000000006,1.2,2.8,-1.6,0.6,0.6,0.0,-1.6,0.2,0.2,0.0,0.8,1.0,-0.1999999999999999,50000000,220000000,0.2272727272727272,-1.4816045409242156,-170000000,2272727.0,8800000.0,26.5,25.4,0.1786,0.284,0.5374,A,36.2,63.4,-27.199999999999996,2.0,2.0,0.0,1.2,2.8,0.6,0.6,,0.1886206896551724,,,0.2852941176470588,,,0.23362745098039214,,,0.7558626577381746,2
19858,2023-02-05,2022,28,Ajaccio,Nantes,0.7412119799999999,1.8212156,-1.08000362,0.9080314000000002,1.0695834,-0.1615519999999998,-0.9184516200000002,0.6,2.6,-2.0,0.8,0.4,0.4,-2.4,0.2,0.4,-0.2,0.6,1.6,-1.0,50000000,85000000,0.5882352941176471,-0.5306282510621704,-35000000,2272727.0,3695652.0,26.5,26.0,0.025,0.1581,0.8169,A,46.0,45.0,1.0,2.0,1.0,1.0,0.6,2.6,0.8,0.4,,0.1496,,,0.17944444444444446,,,0.1065873015873016,,,0.7306891581700742,2
19859,2023-02-05,2022,28,Auxerre,Reims,1.0453676,1.531539,-0.4861713999999999,1.724268,1.374934,0.3493339999999998,-0.8355053999999997,0.4,2.4,-2.0,1.4,0.8,0.5999999999999999,-2.5999999999999996,0.0,0.4,-0.4,0.0,1.8,-1.8,50000000,75000000,0.6666666666666666,-0.4054651081081644,-25000000,2272727.0,3260870.0,26.5,25.1,0.3467,0.4487,0.2046,D,48.4,48.2,0.19999999999999574,1.0,1.0,0.0,0.4,2.4,1.4,0.8,,0.17689655172413796,,,0.15999999999999998,,,-0.049000000000000016,,,0.7694161756829138,1
19860,2023-02-05,2022,28,Clermont Foot,Monaco,1.482683,0.7815818,0.7011012,2.085138,1.1019326,0.9832054,-0.2821042000000001,1.0,0.4,0.6,2.8,1.2,1.6,-1.0,0.6,0.6,0.0,2.2,2.2,0.0,50000000,360000000,0.1388888888888889,-1.9740810260220096,-310000000,2272727.0,13846154.0,26.5,24.1,0.0492,0.2113,0.7395,A,42.4,51.8,-9.399999999999999,3.0,1.0,2.0,1.0,0.4,2.8,1.2,,0.2796666666666667,,,0.3472222222222222,,,0.16888888888888887,,,0.7333172858327316,2
19861,2023-02-05,2022,28,Lorient,Angers,0.8070040000000003,2.276182,-1.4691779999999997,0.8651880000000001,1.403388,-0.5382,-0.9309779999999996,1.8,2.2,-0.4000000000000001,0.6,2.4,-1.7999999999999998,1.3999999999999997,0.4,0.0,0.4,1.4,0.0,1.4,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.3274,0.4084,0.2642,D,41.2,46.6,-5.399999999999999,1.0,2.0,-1.0,1.8,2.2,0.6,2.4,0.1462962962962963,0.1103225806451613,0.03597371565113501,0.1975,0.15473684210526317,0.042763157894736836,0.1975,0.11473684210526316,0.08276315789473684,0.6800288046087374,0.7061285421054034,1
19862,2023-02-05,2022,28,Marseille,Nice,1.948312,0.9526846,0.9956274,1.6193668,1.089978,0.5293888,0.4662385999999999,2.0,0.6,1.4,1.8,0.6,1.2000000000000002,0.1999999999999997,0.8,0.6,0.2,2.6,2.0,0.6000000000000001,270000000,150000000,1.8,0.5877866649021191,120000000,10800000.0,6250000.0,25.4,25.4,0.6371,0.1955,0.1674,A,63.6,47.0,16.6,3.0,3.0,0.0,2.0,0.6,1.8,0.6,0.21516129032258063,0.17161290322580647,0.043548387096774166,0.285,0.17285714285714285,0.11214285714285713,0.19681818181818178,0.0038571428571428368,0.19296103896103894,0.7107135216089003,0.6579094764356013,2
19864,2023-02-05,2022,28,Strasbourg,Montpellier,0.9008258,1.7206020000000002,-0.8197762000000001,0.7002006000000001,2.3012818,-1.6010812,0.7813049999999998,1.4,2.2,-0.8000000000000003,1.0,2.8,-1.7999999999999998,0.9999999999999996,0.2,0.2,0.0,0.8,0.6,0.2,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.6404,0.2424,0.1172,H,42.6,40.8,1.8000000000000043,1.0,3.0,-2.0,1.4,2.2,1.0,2.8,0.18807692307692306,0.20759999999999998,-0.01952307692307692,0.1635,0.20944444444444443,-0.04594444444444443,-0.10649999999999996,0.006587301587301586,-0.11308730158730154,0.7170743430890836,0.742110493379529,0
