match_id,date,season,match_week,home_team,away_team,home_roll_xg_for,home_roll_xg_against,home_roll_xg_diff,away_roll_xg_for,away_roll_xg_against,away_roll_xg_diff,net_xg_diff,home_roll_goals_for,home_roll_goals_against,home_roll_goal_diff,away_roll_goals_for,away_roll_goals_against,away_roll_goal_diff,net_goal_diff,home_roll_won,away_roll_won,net_win_rate,home_roll_points,away_roll_points,net_points,home_squad_value,away_squad_value,squad_value_ratio,log_squad_value_ratio,squad_value_diff,home_avg_player_value,away_avg_player_value,home_squad_age,away_squad_age,home_win_prob,draw_prob,away_win_prob,result,home_roll_poss,away_roll_poss,net_poss,home_attackers,away_attackers,net_attackers,home_roll_gf_fbref,home_roll_ga_fbref,away_roll_gf_fbref,away_roll_ga_fbref,home_player_ga90,away_player_ga90,net_player_ga90,home_starter_ga90,away_starter_ga90,net_starter_ga90,home_squad_depth,away_squad_depth,net_squad_depth,home_minutes_conc,away_minutes_conc,result_code,home_pl_sh_p90,home_pl_sot_p90,home_pl_def_p90,home_pl_gls_p90,home_pl_ast_p90,home_pl_starter_mins,home_pl_pct_fw,home_pl_depth_sh,home_pl_n_players,away_pl_sh_p90,away_pl_sot_p90,away_pl_def_p90,away_pl_gls_p90,away_pl_ast_p90,away_pl_starter_mins,away_pl_pct_fw,away_pl_depth_sh,away_pl_n_players,net_pl_sh_p90,net_pl_sot_p90,net_pl_def_p90,net_pl_gls_p90,net_pl_ast_p90,net_pl_starter_mins,net_pl_pct_fw,net_pl_depth_sh
23548,2024-02-03,2023,30,Nantes,Lens,1.0547504,1.701906,-0.6471555999999998,1.454615,1.8814838000000005,-0.4268688000000002,-0.2202867999999995,0.4,1.4,-1.0,0.8,0.8,0.0,-1.0,0.0,0.4,-0.4,0.2,1.4,-1.2,85000000,150000000,0.5666666666666667,-0.5679840376059393,-65000000,3695652.0,6250000.0,26.0,24.4,0.1233,0.2422,0.6345,A,50.0,50.2,-0.2000000000000028,1.0,2.0,-1.0,0.4,1.4,0.8,0.8,0.1103448275862069,0.2189655172413793,-0.1086206896551724,0.1454545454545454,0.3333333333333332,-0.1878787878787878,0.1454545454545454,0.3015151515151514,-0.156060606060606,0.7061975209916034,0.8114603081359644,2,1.0074839014462373,0.3681210724265183,2.1124492946864764,0.039769150052465896,0.0161594963273872,68.87222222222222,0.08333333333333333,1.8204611333534229,15.0,0.9139496415436529,0.46588982617345603,1.336314100428249,0.14328808941554927,0.13040728904603252,73.83636363636363,0.18181818181818182,1.1663243193784734,15.0,0.09353425990258446,-0.09776875374693772,0.7761351942582273,-0.10351893936308337,-0.11424779271864532,-4.964141414141409,-0.0984848484848485,0.6541368139749495
23544,2024-02-04,2023,31,Monaco,Le Havre,1.2328693999999998,1.9705836,-0.7377142000000003,1.3674842,1.4164996,-0.0490154,-0.6886988000000003,1.4,1.6,-0.2000000000000001,2.0,1.6,0.3999999999999999,-0.6000000000000001,0.4,0.4,0.0,1.4,1.4,0.0,390000000,50000000,7.8,2.0541237336955462,340000000,15000000.0,2272727.0,24.6,26.5,0.7605,0.2127,0.0268,D,49.2,45.6,3.6000000000000014,2.0,3.0,-1.0,1.4,1.6,2.0,1.6,0.3174074074074073,,,0.2795238095238095,,,-0.1704761904761905,,,0.7436548902142227,,1,1.4512791263300222,0.5264665753923262,2.3981034417403984,0.23514421530768026,0.05986255124186158,73.8,0.23076923076923078,1.820346229692079,14.0,1.4435742718630915,0.3454670850196837,1.9348121381853134,0.19018755977828739,0.05989352262644188,62.95384615384615,0.3076923076923077,4.040555629124445,16.0,0.0077048544669306995,0.1809994903726425,0.46329130355508497,0.044956655529392875,-3.0971384580302797e-05,10.846153846153847,-0.07692307692307693,-2.2202093994323664
23545,2024-02-04,2023,31,Lille,Clermont Foot,1.4207722,0.9621226000000004,0.4586495999999996,0.9503164000000002,1.7069496000000002,-0.7566332,1.2152827999999998,1.0,0.6,0.4,1.0,1.4,-0.3999999999999999,0.7999999999999999,0.2,0.2,0.0,1.2,1.0,0.1999999999999999,170000000,50000000,3.4,1.2237754316221157,120000000,7083333.0,2272727.0,24.3,26.5,0.7815,0.1667,0.0518,H,57.4,47.4,10.0,1.0,3.0,-2.0,1.0,0.6,1.0,1.4,0.2319230769230769,0.1364285714285714,0.0954945054945054,0.2264999999999999,0.1826315789473684,0.0438684210526315,-0.0235,0.1437426900584795,-0.1672426900584795,0.741297236922586,0.7363665440588517,0,,,,,,,0.2857142857142857,,16.0,0.9402070096196739,0.40438469070315947,1.8672450629193174,0.10769303574495831,0.05405872434430883,65.41333333333334,0.13333333333333333,1.5897794802379288,16.0,,,,,,,0.15238095238095237,
23546,2024-02-04,2023,31,Lyon,Marseille,1.5654952,1.2408129999999995,0.3246822000000002,2.3496379999999997,1.0364558,1.3131821999999995,-0.9884999999999992,1.6,1.2,0.4000000000000001,2.0,1.4,0.6000000000000001,-0.1999999999999999,0.6,0.4,0.1999999999999999,1.8,1.8,0.0,200000000,280000000,0.7142857142857143,-0.3364722366212129,-80000000,8000000.0,11200000.0,25.2,25.9,0.798,0.1627,0.0393,H,50.0,57.8,-7.799999999999997,3.0,3.0,0.0,1.6,1.2,2.0,1.4,0.2144827586206896,0.2953333333333333,-0.0808505747126437,0.2604761904761905,0.2264999999999999,0.0339761904761904,0.1667261904761904,-0.2065,0.3732261904761905,0.6911662848313709,0.7659381663113006,0,0.8522472454868482,0.32693368878636153,1.7956445016561027,0.10510881854154888,0.10580241587575495,72.16923076923077,0.3076923076923077,1.402385343518208,15.0,,,,,,,0.3076923076923077,,14.0,,,,,,,0.0,
23547,2024-02-04,2023,31,Reims,Toulouse,1.3128297999999998,1.0876161999999998,0.2252136,1.4500616000000002,1.6432144000000002,-0.1931528,0.4183664,1.0,1.0,0.0,0.4,1.4,-1.0,1.0,0.4,0.2,0.2,1.4,0.8,0.5999999999999999,80000000,85000000,0.9411764705882352,-0.0606246218164348,-5000000,3478261.0,3695652.0,24.8,26.0,0.4306,0.2732,0.2962,A,52.0,53.8,-1.7999999999999972,3.0,1.0,2.0,1.0,1.0,0.4,1.4,0.1026470588235294,0.213448275862069,-0.1108012170385395,0.1549999999999999,0.1877777777777777,-0.0327777777777777,0.1271428571428571,-0.0676767676767676,0.1948196248196247,0.719715855783407,0.7672443628038229,2,,,,,,,0.23076923076923078,,16.0,1.125451212915608,0.42274385361120287,1.434510112553344,0.0192102454642476,0.0,73.0,0.08333333333333333,1.398808233521172,16.0,,,,,,,0.14743589743589747,
23549,2024-02-04,2023,31,Metz,Lorient,0.4620208,1.2189808,-0.7569599999999999,1.0804980000000002,2.1305199999999997,-1.0500219999999996,0.2930619999999997,0.2,1.4,-1.2,1.2,3.2,-2.0,0.8,0.0,0.0,0.0,0.0,0.2,-0.2,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.2097,0.2826,0.5077,A,36.2,44.8,-8.599999999999994,1.0,3.0,-2.0,0.2,1.4,1.2,3.2,,0.2046666666666667,,,0.2113636363636364,,,0.0251136363636363,,,0.6496527130957767,2,,,,,,,0.16666666666666666,,16.0,0.9240386377142923,0.5829832542815314,1.9129407178924962,0.3620881714339658,0.1836684603039743,65.73333333333333,0.08333333333333333,1.5164296150286625,15.0,,,,,,,0.08333333333333333,
23550,2024-02-04,2023,31,Brest,Nice,1.8076812,0.9677889999999998,0.8398922000000002,1.7309316000000003,1.1085962,0.6223354000000003,0.2175567999999998,2.2,0.4,1.8000000000000005,1.2,1.2,0.0,1.8000000000000005,0.8,0.6,0.2,2.6,1.8,0.8,50000000,160000000,0.3125,-1.1631508098056809,-110000000,2272727.0,6666667.0,26.5,25.6,0.3943,0.3573,0.2484,D,57.6,55.6,2.0,3.0,3.0,0.0,2.2,0.4,1.2,1.2,0.1437931034482758,0.1620588235294117,-0.0182657200811359,0.1866666666666666,0.2395652173913043,-0.0528985507246377,0.113030303030303,0.2395652173913043,-0.1265349143610013,0.7084009686260944,0.6956011730205278,1,1.4255885089270792,0.7748282825795001,2.271082005793807,0.13572430890527146,0.15794188999045786,71.81666666666665,0.3333333333333333,2.6012726370152692,14.0,1.2844912859103483,0.29488645138528363,1.6773456040496264,0.03417956656346749,0.023477190495729047,74.06153846153846,0.15384615384615385,2.430349499081351,15.0,0.1410972230167309,0.47994183119421646,0.5937364017441806,0.10154474234180397,0.1344646994947288,-2.2448717948718127,0.17948717948717946,0.17092313793391822
23553,2024-02-09,2023,31,Marseille,Metz,1.8744611999999996,1.0171598000000002,0.8573013999999994,0.5001886,1.4494896,-0.949301,1.8066023999999992,1.2,1.2,0.0,0.4,1.6,-1.2000000000000002,1.2000000000000002,0.2,0.0,0.2,1.2,0.0,1.2,280000000,50000000,5.6,1.7227665977411035,230000000,11200000.0,2272727.0,25.9,26.5,0.736,0.1761,0.0879,D,60.4,38.4,22.0,3.0,2.0,1.0,1.2,1.2,0.4,1.6,0.2953333333333333,,,0.2264999999999999,,,-0.2065,,,0.7659381663113006,,1,1.3738014743718203,0.3729801560952473,1.9314083136837579,0.05270311084264572,0.06636713259997268,66.35714285714286,0.2857142857142857,1.4286814068926272,15.0,1.5510959425963253,0.3472183928681844,1.3836299269855894,0.129277723099664,0.07494170514384546,78.41666666666667,0.16666666666666666,2.0451425948189765,15.0,-0.177294468224505,0.025761763227062917,0.5477783866981685,-0.07657461225701828,-0.008574572543872783,-12.05952380952381,0.11904761904761904,-0.6164611879263493
23551,2024-02-10,2023,32,Paris Saint Germain,Lille,1.8367,1.6782482,0.1584517999999999,1.7821626000000002,0.9019606,0.880202,-0.7217502000000001,2.0,1.0,1.0,1.8,0.6,1.2000000000000002,-0.2000000000000001,0.6,0.4,0.1999999999999999,2.2,1.6,0.6000000000000001,860000000,170000000,5.0588235294117645,1.6211339521972916,690000000,33076923.0,7083333.0,25.9,24.3,0.6138,0.2229,0.1633,H,,58.8,,,1.0,,,,1.8,0.6,,0.2319230769230769,,,0.2264999999999999,,,-0.0235,,,0.741297236922586,0,,,,,,,,,,1.9507304232337268,0.8793572743144572,2.0597117220439913,0.13739884804095856,0.10017310495626823,71.75714285714285,0.2857142857142857,5.437219013827844,15.0,,,,,,,,
23558,2024-02-10,2023,32,Lens,Strasbourg,1.4596889999999998,1.7540870000000002,-0.2943980000000004,1.5223138000000005,1.4120094,0.1103044000000001,-0.4047024000000006,1.0,0.8,0.1999999999999999,1.4,1.2,0.1999999999999999,0.0,0.6,0.4,0.1999999999999999,1.8,1.6,0.1999999999999999,150000000,85000000,1.7647058823529411,0.5679840376059393,65000000,6250000.0,3695652.0,24.4,26.0,0.4354,0.2614,0.3032,H,48.8,43.4,5.399999999999999,2.0,1.0,1.0,1.0,0.8,1.4,1.2,0.2189655172413793,0.2593103448275862,-0.0403448275862068,0.3333333333333332,0.1595454545454545,0.1737878787878787,0.3015151515151514,-0.4133116883116883,0.7148268398268398,0.8114603081359644,0.6523319524254978,0,0.8031429015771874,0.28296088313002477,1.3445944269551313,0.07983951517988994,0.055165289256198353,74.3025641025641,0.23076923076923078,1.304705062865878,16.0,1.0628699704900657,0.37729102700722483,1.9364617634255918,0.0724570412798736,0.07049180327868852,79.7,0.08333333333333333,1.451018572388298,13.0,-0.25972706891287833,-0.09433014387720007,-0.5918673364704605,0.00738247390001634,-0.015326514022490169,-5.397435897435898,0.14743589743589747,-0.14631350952241995
23552,2024-02-11,2023,32,Toulouse,Nantes,1.4779876,1.4203524,0.0576352,1.1003642,1.598316,-0.4979518,0.555587,1.0,1.2,-0.1999999999999999,0.2,1.2,-1.0,0.8,0.4,0.0,0.4,1.4,0.2,1.2,85000000,85000000,1.0,0.0,0,3695652.0,3695652.0,26.0,26.0,0.4236,0.3823,0.1941,A,51.2,51.4,-0.1999999999999957,1.0,3.0,-2.0,1.0,1.2,0.2,1.2,0.213448275862069,0.1103448275862069,0.103103448275862,0.1877777777777777,0.1454545454545454,0.0423232323232323,-0.0676767676767676,0.1454545454545454,-0.2131313131313131,0.7672443628038229,0.7061975209916034,2,1.1929236878269973,0.43099719892524835,1.8587176528627287,0.10669364881693649,0.0,76.07142857142857,0.14285714285714285,1.3228377524648827,16.0,1.1822253834429508,0.2871754939533876,2.2413471087621932,0.02059436913451512,0.08342022940563086,66.95769230769231,0.3076923076923077,4.622305453187806,16.0,0.010698304384046509,0.14382170497186075,-0.3826294558994645,0.08609927968242137,-0.08342022940563086,9.113736263736257,-0.16483516483516486,-3.2994677007229236
23554,2024-02-11,2023,32,Lorient,Reims,0.951358,1.7176686,-0.7663106,1.4910398,1.1809422,0.3100976,-1.0764082,1.2,2.6,-1.4,1.2,1.2,0.0,-1.4,0.2,0.4,-0.2,0.8,1.4,-0.5999999999999999,50000000,80000000,0.625,-0.4700036292457356,-30000000,2272727.0,3478261.0,26.5,24.8,0.6602,0.1891,0.1507,H,46.2,54.8,-8.599999999999994,3.0,3.0,0.0,1.2,2.6,1.2,1.2,0.2046666666666667,0.1026470588235294,0.1020196078431372,0.2113636363636364,0.1549999999999999,0.0563636363636364,0.0251136363636363,0.1271428571428571,-0.1020292207792207,0.6496527130957767,0.719715855783407,0,0.9909614372935027,0.4566112785089678,1.9834571134740464,0.2906379095690526,0.05537170070223585,69.17692307692309,0.15384615384615385,2.2719713690855525,16.0,1.7165018889835852,0.5423440268903346,1.920083196392559,0.2509255450431921,0.1727348523149258,76.3,0.3333333333333333,1.9529452848027935,16.0,-0.7255404516900825,-0.08573274838136674,0.06337391708148732,0.03971236452586052,-0.11736315161268995,-7.123076923076908,-0.17948717948717946,0.319026084282759
23555,2024-02-11,2023,32,Nice,Monaco,1.6104896,1.0571294,0.5533602,1.3104454,1.5711858,-0.2607404,0.8141006,0.8,1.0,-0.1999999999999999,1.2,1.6,-0.4000000000000001,0.2000000000000001,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,160000000,390000000,0.4102564102564102,-0.8909729238898653,-230000000,6666667.0,15000000.0,25.6,24.6,0.3819,0.2806,0.3375,A,54.6,50.6,4.0,3.0,3.0,0.0,0.8,1.0,1.2,1.6,0.1620588235294117,0.3174074074074073,-0.1553485838779955,0.2395652173913043,0.2795238095238095,-0.0399585921325051,0.2395652173913043,-0.1704761904761905,0.4100414078674949,0.6956011730205278,0.7436548902142227,2,1.1265734576611603,0.34144714642093077,1.4004134671253794,0.08819968870698101,0.0,74.67692307692307,0.23076923076923078,1.4211604772930122,16.0,1.0495645694736548,0.3842154126027185,2.1397712689340365,0.11058723884810841,0.05176924524750612,79.63636363636364,0.2727272727272727,1.3519240760657811,14.0,0.07700888818750551,-0.04276826618178775,-0.7393578018086571,-0.022387550141127394,-0.05176924524750612,-4.959440559440566,-0.041958041958041925,0.06923640122723107
23556,2024-02-11,2023,32,Montpellier,Lyon,0.9829614,1.8467254,-0.863764,1.3221192,1.0226642,0.299455,-1.163219,0.6,1.0,-0.4,1.2,1.2,0.0,-0.4,0.2,0.6,-0.3999999999999999,1.0,1.8,-0.8,85000000,200000000,0.425,-0.8556661100577202,-115000000,3695652.0,8000000.0,26.0,25.2,0.493,0.2666,0.2404,A,41.2,47.6,-6.399999999999999,2.0,3.0,-1.0,0.6,1.0,1.2,1.2,0.3129032258064516,0.2144827586206896,0.0984204671857619,0.2363636363636363,0.2604761904761905,-0.0241125541125541,-0.2636363636363636,0.1667261904761904,-0.4303625541125541,0.6654882425411109,0.6911662848313709,2,1.1368973339015584,0.47227647137705264,2.144131802858235,0.03062880324543611,0.03610547667342799,71.2974358974359,0.23076923076923078,1.8954365633412404,15.0,,,,,,,0.3333333333333333,,16.0,,,,,,,-0.10256410256410253,
23557,2024-02-11,2023,32,Clermont Foot,Brest,0.8901543999999999,2.06834,-1.1781856000000002,1.9388712,0.9759382,0.962933,-2.1411186000000004,1.0,2.2,-1.2000000000000002,2.0,0.4,1.6,-2.8000000000000003,0.2,0.6,-0.3999999999999999,0.8,2.2,-1.4,50000000,50000000,1.0,0.0,0,2272727.0,2272727.0,26.5,26.5,0.3099,0.2987,0.3914,D,46.0,54.6,-8.600000000000001,1.0,3.0,-2.0,1.0,2.2,2.0,0.4,0.1364285714285714,0.1437931034482758,-0.0073645320197044,0.1826315789473684,0.1866666666666666,-0.0040350877192982,0.1437426900584795,0.113030303030303,0.0307123870281764,0.7363665440588517,0.7084009686260944,1,0.8896655316355133,0.4805760690454326,1.9836648297957655,0.06559018026995199,0.06939435461770348,62.87692307692308,0.15384615384615385,1.6716400626403638,16.0,1.3382052782015323,0.6276339732945821,2.010015426739691,0.16560186300901433,0.07532580095960378,71.7090909090909,0.2727272727272727,1.9963585537349688,16.0,-0.448539746566019,-0.14705790424914955,-0.026350596943925275,-0.10001168273906234,-0.005931446341900307,-8.832167832167826,-0.11888111888111885,-0.32471849109460504
23559,2024-02-11,2023,32,Le Havre,Rennes,1.0728964,1.4117776,-0.3388812000000001,1.76195,0.802158,0.959792,-1.2986732,2.0,1.4,0.6000000000000001,2.0,0.8,1.2,-0.5999999999999999,0.4,0.8,-0.4,1.6,2.6,-1.0,50000000,190000000,0.2631578947368421,-1.3350010667323402,-140000000,2272727.0,7916667.0,26.5,24.8,0.3991,0.2927,0.3082,A,42.2,47.2,-5.0,2.0,2.0,0.0,2.0,1.4,2.0,0.8,,0.266875,,,0.2436363636363636,,,-0.0743636363636363,,,0.6553705378517849,2,0.8845115709940321,0.3867892282520052,1.7077266250766883,0.1775808286789167,0.03569277108433735,69.80000000000001,0.3076923076923077,1.2104031897601144,15.0,1.2273441769872206,0.46146084826666595,2.6714455253849074,0.22482973339293383,0.0638247201714694,71.92307692307693,0.15384615384615385,1.475950236908315,15.0,-0.34283260599318854,-0.07467162001466077,-0.9637189003082192,-0.04724890471401713,-0.028131949087132048,-2.1230769230769226,0.15384615384615385,-0.26554704714820065
23564,2024-02-16,2023,33,Lyon,Nice,1.4338116,1.0983341999999996,0.3354774000000002,1.7151375999999998,1.0849654000000002,0.6301721999999996,-0.2946947999999993,1.4,1.4,0.0,1.0,1.0,0.0,0.0,0.6,0.4,0.1999999999999999,1.8,1.4,0.4000000000000001,200000000,160000000,1.25,0.2231435513142097,40000000,8000000.0,6666667.0,25.2,25.6,0.3552,0.371,0.2738,H,50.4,51.6,-1.2000000000000028,3.0,3.0,0.0,1.4,1.4,1.0,1.0,0.2144827586206896,0.1620588235294117,0.0524239350912778,0.2604761904761905,0.2395652173913043,0.020910973084886,0.1667261904761904,0.2395652173913043,-0.0728390269151139,0.6911662848313709,0.6956011730205278,0,1.1026201840636998,0.48432165127048155,2.1305977414133013,0.11661928399753717,0.019067796610169493,74.89090909090909,0.2727272727272727,2.138205985033995,14.0,1.6500779361057059,0.4709764579235457,1.7895387596069885,0.13639504660986213,0.022435248279294898,68.50666666666666,0.4,2.5541344834758877,16.0,-0.5474577520420061,0.013345193346935846,0.3410589818063128,-0.019775762612324957,-0.003367451669125405,6.38424242424243,-0.12727272727272732,-0.4159284984418927
23563,2024-02-17,2023,33,Lille,Le Havre,1.6971485999999998,1.1095106,0.5876379999999997,0.9625804,1.3208536,-0.3582731999999999,0.9459111999999996,1.8,1.0,0.8,1.4,1.4,0.0,0.8,0.4,0.2,0.2,1.4,1.0,0.3999999999999999,170000000,50000000,3.4,1.2237754316221157,120000000,7083333.0,2272727.0,24.3,26.5,0.9944,0.0051,0.0005,H,60.2,44.4,15.800000000000004,1.0,1.0,0.0,1.8,1.0,1.4,1.4,0.2319230769230769,,,0.2264999999999999,,,-0.0235,,,0.741297236922586,,0,2.526697468099953,1.7194987709417213,2.0714172290773565,0.18184775465096215,0.08105806864368507,68.69230769230768,0.15384615384615385,5.282569652223083,16.0,1.0105067655309903,0.4414198033634695,1.8901863118627744,0.1825054349984545,0.032765399737876795,61.529999999999994,0.2,1.7091086991373081,16.0,1.5161907025689627,1.2780789675782518,0.18123091721458207,-0.000657680347492362,0.04829266890580828,7.162307692307685,-0.046153846153846156,3.573460953085775
23566,2024-02-17,2023,33,Nantes,Paris Saint Germain,0.9220448,1.4156846,-0.4936398000000002,2.04425,1.5932342,0.4510157999999999,-0.9446556000000002,0.6,1.0,-0.4,2.4,1.0,1.4,-1.7999999999999998,0.2,0.8,-0.6000000000000001,0.8,2.6,-1.8,85000000,860000000,0.0988372093023255,-2.314281132757237,-775000000,3695652.0,33076923.0,26.0,25.9,0.493,0.277,0.23,A,46.4,,,2.0,,,0.6,1.0,,,0.1103448275862069,,,0.1454545454545454,,,0.1454545454545454,,,0.7061975209916034,,2,0.5931152878909742,0.2503347224996263,2.194353302412595,0.05122013845353537,0.03662582865374611,72.23333333333333,0.25,1.1021796450920596,15.0,,,,,,,,,,,,,,,,,
23560,2024-02-18,2023,34,Strasbourg,Lorient,1.5034598,1.5616954,-0.0582355999999999,1.17517,1.5994406,-0.4242706,0.3660350000000001,1.2,1.6,-0.4000000000000001,1.4,2.2,-0.8000000000000003,0.4000000000000001,0.2,0.4,-0.2,1.0,1.4,-0.3999999999999999,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.2873,0.2345,0.4782,A,43.8,43.6,0.1999999999999957,1.0,3.0,-2.0,1.2,1.6,1.4,2.2,0.2593103448275862,0.2046666666666667,0.0546436781609195,0.1595454545454545,0.2113636363636364,-0.0518181818181818,-0.4133116883116883,0.0251136363636363,-0.4384253246753247,0.6523319524254978,0.6496527130957767,2,1.1992478089155443,0.42040528922804477,2.4251233107364816,0.052740434332988625,0.06008273009307135,71.45714285714286,0.14285714285714285,1.6858568416711683,16.0,0.8846277059985471,0.4459092085003746,1.759818598978811,0.294439252408493,0.012335692618806876,67.81904761904762,0.14285714285714285,1.1604822923644542,15.0,0.31462010291699716,-0.02550391927232981,0.6653047117576705,-0.24169881807550436,0.047747037474264474,3.6380952380952323,0.0,0.5253745493067141
23561,2024-02-18,2023,34,Rennes,Clermont Foot,1.782966,0.9397486,0.8432174,1.103342,1.814406,-0.7110639999999999,1.5542813999999998,2.2,0.8,1.4,1.0,2.0,-1.0,2.4000000000000004,1.0,0.2,0.8,3.0,1.0,2.0,190000000,50000000,3.8,1.33500106673234,140000000,7916667.0,2272727.0,24.8,26.5,0.969,0.0236,0.0074,H,47.2,46.2,1.0,2.0,1.0,1.0,2.2,0.8,1.0,2.0,0.266875,0.1364285714285714,0.1304464285714286,0.2436363636363636,0.1826315789473684,0.0610047846889952,-0.0743636363636363,0.1437426900584795,-0.2181063264221158,0.6553705378517849,0.7363665440588517,0,1.3853005148251034,0.6239989935344151,3.888286727325712,0.20139127487978029,0.04372969975441655,67.18461538461538,0.3076923076923077,2.4230678026652925,16.0,1.0274148775776883,0.48902523093064404,1.689277244559308,0.094451011593544,0.1152130591477634,59.47692307692308,0.15384615384615385,1.7764336321645346,16.0,0.35788563724741507,0.13497376260377109,2.199009482766404,0.10694026328623629,-0.07148335939334685,7.707692307692305,0.15384615384615385,0.6466341705007579
23562,2024-02-18,2023,34,Monaco,Toulouse,1.4428594,1.8562462,-0.4133867999999998,1.5194488000000002,1.303621,0.2158278,-0.6292145999999998,1.8,1.8,0.0,1.2,1.6,-0.4000000000000001,0.4000000000000001,0.4,0.4,0.0,1.6,1.2,0.4000000000000001,390000000,85000000,4.588235294117647,1.5234954826333755,305000000,15000000.0,3695652.0,24.6,26.0,0.3929,0.2536,0.3535,A,49.4,56.2,-6.800000000000004,3.0,3.0,0.0,1.8,1.8,1.2,1.6,0.3174074074074073,0.213448275862069,0.1039591315453383,0.2795238095238095,0.1877777777777777,0.0917460317460317,-0.1704761904761905,-0.0676767676767676,-0.1027994227994228,0.7436548902142227,0.7672443628038229,2,,,,,,,0.23076923076923078,,14.0,1.1956913145467734,0.3200154858691444,2.2780298842627293,0.08641975308641975,0.0,69.5,0.08333333333333333,1.7064170384413782,14.0,,,,,,,0.14743589743589747,
23565,2024-02-18,2023,34,Reims,Lens,1.5498280000000002,1.3854502,0.1643778000000002,1.590071,1.9122492,-0.3221782000000002,0.4865560000000004,1.2,1.2,0.0,1.2,1.0,0.1999999999999999,-0.1999999999999999,0.4,0.6,-0.1999999999999999,1.4,1.8,-0.4000000000000001,80000000,150000000,0.5333333333333333,-0.6286086594223742,-70000000,3478261.0,6250000.0,24.8,24.4,0.2395,0.2995,0.461,D,56.2,49.6,6.600000000000001,2.0,3.0,-1.0,1.2,1.2,1.2,1.0,0.1026470588235294,0.2189655172413793,-0.1163184584178498,0.1549999999999999,0.3333333333333332,-0.1783333333333333,0.1271428571428571,0.3015151515151514,-0.1743722943722943,0.719715855783407,0.8114603081359644,1,1.8851954743795596,0.5066079201980087,1.9283272642547342,0.17477177105660077,0.05098271123943368,70.12307692307692,0.23076923076923078,2.347418481589801,16.0,0.9569482405605393,0.29691488019997947,1.4982853716428903,0.004998863894569416,0.022903885480572594,61.3107142857143,0.21428571428571427,1.2151837472422873,16.0,0.9282472338190203,0.20969303999802924,0.4300418926118439,0.16977290716203136,0.028078825758861087,8.812362637362625,0.016483516483516508,1.1322347343475139
23567,2024-02-18,2023,34,Montpellier,Metz,1.185936,1.9362592000000003,-0.7503232000000004,0.5212222000000001,1.7751601999999995,-1.2539379999999998,0.5036147999999994,0.6,1.4,-0.7999999999999999,0.6,1.6,-1.0,0.2,0.0,0.0,0.0,0.4,0.2,0.2,85000000,50000000,1.7,0.5306282510621704,35000000,3695652.0,2272727.0,26.0,26.5,0.8498,0.1037,0.0465,H,40.4,35.0,5.399999999999999,2.0,2.0,0.0,0.6,1.4,0.6,1.6,0.3129032258064516,,,0.2363636363636363,,,-0.2636363636363636,,,0.6654882425411109,,0,0.9897803476822715,0.41698882512836005,2.1923307748264413,0.04216248867411658,0.019027484143763214,72.64090909090909,0.18181818181818182,1.556777064685468,16.0,1.180133040963664,0.3008219803513921,1.5792634128085443,0.09493212669683258,0.09553618794998107,70.65238095238095,0.21428571428571427,1.812548376792666,15.0,-0.19035269328139237,0.11616684477696793,0.613067362017897,-0.052769638022716,-0.07650870380621785,1.9885281385281388,-0.03246753246753245,-0.25577131210719806
23568,2024-02-18,2023,34,Brest,Marseille,1.8489452,0.9374581999999996,0.9114870000000004,1.8280552,1.1819592,0.646096,0.2653910000000002,1.8,0.6,1.2000000000000002,1.0,1.2,-0.1999999999999999,1.4,0.4,0.0,0.4,1.8,0.8,1.0,50000000,280000000,0.1785714285714285,-1.7227665977411035,-230000000,2272727.0,11200000.0,26.5,25.9,0.7221,0.2001,0.0778,H,55.6,62.6,-7.0,1.0,3.0,-2.0,1.8,0.6,1.0,1.2,0.1437931034482758,0.2953333333333333,-0.1515402298850574,0.1866666666666666,0.2264999999999999,-0.0398333333333333,0.113030303030303,-0.2065,0.319530303030303,0.7084009686260944,0.7659381663113006,0,1.2855880516055922,0.6907822877931232,1.8646786541577376,0.18731503930901003,0.19121059305378343,62.815384615384616,0.15384615384615385,2.400762969957489,15.0,1.3558152085122457,0.3902402079632225,1.8611485950897833,0.1104400001385718,0.03753910323253387,66.18333333333334,0.3333333333333333,1.5202728495752669,15.0,-0.07022715690665349,0.3005420798299007,0.0035300590679543387,0.07687503917043823,0.15367148982124956,-3.367948717948721,-0.17948717948717946,0.880490120382222
